,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
170,1996203010444444352300000000,성민,,4,1,1168010100106430004,141.12,645.48,300.28,12.4,21,02000,47.0,172.16,5249,19960619,20170204,0,0,B00100000000SRG6J,,,,1168010100106430004023282,1321,11680,"POLYGON ((203017.6320000002 444427.3690000009, 203010.3509999998 444425.2440000009, 203002.8820000002 444442.7750000004, 203011.2580000004 444444.8369999994, 203017.6320000002 444427.3690000009))"
171,0000204435344449076900000000,,,0,0,1168010500101420003,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,1338,11680,"POLYGON ((204436.4330000002 444907.2559999991, 204434.432 444907.068, 204434.2450000001 444907.2249999996, 204434.1210000003 444907.4739999995, 204434.1050000004 444907.7559999991, 204434.2620000001 444908.0059999991, 204434.3550000004 444908.193, 204434.4649999999 444908.193, 204434.5580000002 444908.2559999991, 204436.4800000004 444908.2249999996, 204436.5899999999 444908.068, 204436.6210000003 444907.7559999991, 204436.5580000002 444907.4739999995, 204436.4330000002 444907.2559999991))"
172,2004203395714441867000000000,역삼봉강빌딩,,4,2,1168010100107250009,593.6,3198.09,1025.7,14.0,21,04000,57.87,149.95,10331,20041016,20200425,0,0,B00100000000REAPI,,,,1168010100107250010027559,1298,11680,"POLYGON ((203410.1160000004 444169.8279999997, 203396.1469999999 444164.4849999994, 203382.8200000003 444199.5170000009, 203381.6009999998 444202.7039999999, 203381.6629999997 444203.2039999999, 203381.8509999998 444203.8289999999, 203395.3660000004 444208.8609999996, 203398.898 444199.5170000009, 203410.1160000004 444169.8279999997))"
173,1988203313144444418800000000,,,8,2,1168010100106780021,394.98,3107.0,660.3,30.4,21,15000,59.82,375.38,14470,19880713,20200401,0,0,B00100000000SM8JJ,,,,1168010100106780022023265,1299,11680,"POLYGON ((203328.9790000003 444454.2390000001, 203331.182 444448.8640000001, 203326.9479999999 444446.9260000009, 203328.0880000005 444444.3320000004, 203326.2599999998 444443.5199999996, 203327.4630000005 444440.6760000009, 203301.6040000003 444429.9890000001, 203299.8229999999 444434.5510000009, 203298.6509999996 444433.9260000009, 203297.6040000003 444436.3320000004, 203296.2910000002 444435.9260000009, 203294.5729999999 444440.6140000001, 203322.4009999996 444452.0510000009, 203322.6189999999 444451.4570000004, 203328.9790000003 444454.2390000001))"
174,1984202495474440694000000000,강남제일빌딩,,10,2,1168010100108220004,528.56,7186.59,1000.2,40.2,21,03000,52.85,496.81,11090,19840125,20210122,0,0,B001000000012VKPL,,,,1168010100108220004023978,1301,11680,"POLYGON ((202509.1059999997 444060.8110000007, 202491.0599999996 444053.7489999998, 202481.8559999997 444077.9989999998, 202499.8569999998 444085.0610000007, 202509.1059999997 444060.8110000007))"
175,2000204764784447828500000000,약산빌딩,,7,1,1168010600108910039,168.87,1307.65,282.4,29.45,21,04000,59.8,392.57,11908,20000215,20210413,0,0,B00100000000SSXIE,,,,1168010600108910039000001,1326,11680,"POLYGON ((204773.2149999999 444778.1860000007, 204764.2929999996 444774.3739999998, 204764.2149999999 444774.8739999998, 204761.7300000004 444773.8420000002, 204756.3080000002 444787.5299999993, 204767.699 444792.1239999998, 204773.2149999999 444778.1860000007))"
176,0000204243044444881400000000,,,0,0,1168010100107130000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000SSQWL,,,,,1439,11680,"POLYGON ((204245.7680000002 444486.4739999995, 204242.1270000003 444485.1610000003, 204240.2529999996 444489.8169999998, 204244.0650000004 444491.0669999998, 204245.7680000002 444486.4739999995))"
177,0000205118174450771200000000,,,0,0,1168010500101580022,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B00100000000WB25R,,,,1168010500101580022000001,1517,11680,"POLYGON ((205108.4570000004 445096.9020000007, 205112.8789999997 445084.6520000007, 205123.8159999996 445088.9649999999, 205131.9409999996 445067.0899999999, 205116.1430000002 445060.8399999999, 205113.7379999999 445067.0270000007, 205103.3949999996 445094.8709999993, 205108.4570000004 445096.9020000007))"
178,0000202536914438778300000000,,,0,0,1168010100108250022,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B001000000012UXX6,,,,1168010100108250022024343,1540,11680,"POLYGON ((202547.8859999999 443873.6219999995, 202531.8380000005 443867.2459999993, 202526.0259999996 443881.9340000004, 202541.7759999996 443888.5590000004, 202547.8859999999 443873.6219999995))"
179,2002204628564446355100000000,,,6,1,1168010600108960036,159.64,1016.55,266.4,19.8,21,04000,59.92,298.32,3575,20021113,20180904,0,0,B00100000000SSXB7,,,,1168010600108960036012479,1541,11680,"POLYGON ((204629.9460000005 444644.2190000005, 204630.4460000005 444642.9680000003, 204631.2580000004 444643.1870000008, 204636.227 444630.4059999995, 204627.1490000002 444626.6870000008, 204626.1179999998 444629.875, 204625.0870000003 444629.7190000005, 204620.7120000003 444640.1870000008, 204629.9460000005 444644.2190000005))"
180,0000202782994439354000000000,,,0,0,1168010100108230015,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,1566,11680,"POLYGON ((202786.216 443935.1490000002, 202780.7000000002 443933.1490000002, 202779.7779999999 443935.6799999997, 202785.3109999998 443937.6490000002, 202786.216 443935.1490000002))"
181,1989203835344447381900000000,,,3,1,1168010100107040005,115.2,460.8,232.5,11.0,21,03000,49.55,148.65,12773,19890515,20200317,0,0,B00100000000SLA56,,,,1168010100107040005022375,1583,11680,"POLYGON ((203841.7999999998 444742.9199999999, 203838.7539999997 444730.6390000004, 203831.6129999999 444732.3890000004, 203829.1279999996 444736.0759999994, 203831.7220000001 444745.5140000004, 203841.7999999998 444742.9199999999))"
182,1992203087684440349400000000,썬프라자(태양빌딩),,6,1,1168010100107390008,259.76,1679.16,528.1,18.08,21,04000,49.19,249.92,9176,19921222,20170208,0,0,B001000000012X84P,,,,1168010100107390008024058,1510,11680,"POLYGON ((203087.2680000002 444045.9570000004, 203092.5800000001 444042.0820000004, 203094.8459999999 444045.2390000001, 203100.1430000002 444041.5199999996, 203097.8770000003 444038.0510000009, 203098.6900000004 444037.4890000001, 203093.0010000002 444028.7070000004, 203092.142 444029.4260000009, 203091.4539999999 444028.6129999999, 203090.9069999997 444029.2390000001, 203085.5010000002 444027.3640000001, 203085.8449999997 444026.3010000009, 203081.4230000004 444024.6760000009, 203081.0480000004 444025.5820000004, 203077.0319999997 444024.2390000001, 203075.2350000003 444028.3010000009, 203087.2680000002 444045.9570000004))"
183,0000203956994443892200000000,,,0,0,1168010100107120000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,1492,11680,"POLYGON ((203959.7640000004 444387.852, 203955.6550000003 444386.4460000005, 203954.1859999998 444390.5710000005, 203958.3739999998 444392.0089999996, 203959.7640000004 444387.852))"
184,1992204110784448436600000000,,,4,1,1168010100106960015,125.46,573.97,251.1,11.2,21,03000,49.96,171.94,23645,19920822,20170126,0,0,B00100000000SQCGO,,,,1168010100106960015022005,1657,11680,"POLYGON ((204118.6169999996 444844.6349999998, 204112.4610000001 444835.5099999998, 204110.0860000001 444837.0099999998, 204110.273 444837.5409999993, 204103.2259999998 444842.5409999993, 204103.0539999995 444842.7290000003, 204103.0539999995 444842.9780000001, 204103.2259999998 444843.3540000003, 204108.773 444851.3220000006, 204109.2570000002 444851.3540000003, 204109.5539999995 444851.3220000006, 204118.6169999996 444844.6349999998))"
185,1990204220584445544000000000,송경빌딩,,10,1,1168010100107080030,186.4,1907.96,314.4,29.4,21,04000,59.29,548.91,22750,19901023,20180710,0,0,B00100000000SOFPY,,,,1168010100107080030022950,1665,11680,"POLYGON ((204224.9409999996 444563.2870000005, 204229.8779999996 444550.568, 204216.2690000003 444545.318, 204211.3789999997 444558.068, 204215.6289999997 444559.5999999996, 204215.3940000003 444560.318, 204220.5029999996 444562.1620000005, 204220.6600000001 444561.6620000005, 204224.9409999996 444563.2870000005))"
186,1991202835814442701900000000,,,5,2,1168010100106470002,221.34,1486.67,372.6,18.8,21,04000,59.4,284.16,17981,19911212,20170408,0,0,B00100000000SN6DC,,,,1168010100106470002023600,1724,11680,"POLYGON ((202833.1749999998 444277.0260000005, 202833.7529999996 444275.4629999995, 202838.2529999996 444276.932, 202839.284 444274.2129999995, 202840.6440000003 444274.7129999995, 202843.3310000002 444275.7129999995, 202844.0029999996 444275.557, 202846.4560000002 444267.7440000009, 202840.6440000003 444265.6199999992, 202830.7060000002 444261.9949999992, 202825.7999999998 444274.3379999995, 202833.1749999998 444277.0260000005))"
187,2004204692964447596000000000,대치동 대우아이빌 명문가,,11,3,1168010600108910023,1775.87,25696.74,2965.0,29.8,21,02000,59.89,637.17,12076,20040223,20170826,0,0,B00100000000SSXVR,,,,1168010600108910032027709,1562,11680,"POLYGON ((204701.7769999998 444785.8440000005, 204703.699 444781.8120000008, 204707.6679999996 444783.2809999995, 204709.4800000004 444778.75, 204708.7300000004 444778.4059999995, 204709.4800000004 444776.5, 204710.3710000003 444776.8120000008, 204719.2609999999 444755.0940000005, 204722.2450000001 444747.7809999995, 204721.3700000001 444747.4690000005, 204721.7920000004 444746.125, 204722.8700000001 444746.5, 204726.8389999997 444736.5930000003, 204712.4009999996 444730.7809999995, 204711.3700000001 444733.1559999995, 204705.057 444730.5, 204701.8849999998 444738.125, 204702.5889999997 444738.4370000008, 204695.7450000001 444755.0620000008, 204694.8229999999 444757.3120000008, 204696.3849999998 444757.75, 204695.5889999997 444760, 204683.5889999997 444755.0620000008, 204660.3540000003 444745.5629999992, 204656.4479999999 444755.0629999992, 204652.2290000003 444765.3760000002, 204701.7769999998 444785.8440000005))"
188,1987204677104449602800000000,,,4,1,1168010500101430023,203.65,998.61,0.0,0.0,21,03000,0.0,0.0,6812,19871127,20170311,0,0,B00100000000ST0TS,,,,1168010500101430023016953,1572,11680,"POLYGON ((204673.1849999996 444952.4389999993, 204672.2010000004 444952.2520000003, 204671.6540000001 444952.4389999993, 204671.2010000004 444952.8460000008, 204667.8890000004 444961.3460000008, 204667.8420000002 444962.0639999993, 204667.8890000004 444962.6579999998, 204668.1380000003 444963.0639999993, 204668.9199999999 444963.5639999993, 204679.8420000002 444967.6889999993, 204680.1229999997 444967.8139999993, 204680.7170000002 444968.0639999993, 204681.6229999997 444968.2200000007, 204682.3880000003 444968.1270000003, 204682.8880000003 444967.7829999998, 204686.4510000004 444959.1270000003, 204686.6229999997 444958.6579999998, 204686.6540000001 444958.2210000008, 204686.3569999998 444957.6579999998, 204685.7010000004 444957.1889999993, 204684.6849999996 444956.8770000003, 204674.3569999998 444952.8770000003, 204673.8099999996 444952.6889999993, 204673.1849999996 444952.4389999993))"
189,0000203212514444068700000000,GS타워,GS타워,38,0,1168010100106790001,4457.06,141551.7,9455.2,6.5,,,0.0,0.0,,,20110207,0,0,B00100000000SLYB1,,,,1168010100106790001026822,1590,11680,"POLYGON ((203238.3530000001 444435.9580000006, 203241.7589999996 444426.1150000002, 203247.0719999997 444411.4580000006, 203247.54 444410.3019999992, 203246.8219999997 444409.8650000002, 203246.1179999998 444409.1769999992, 203245.415 444408.5209999997, 203244.8059999999 444408.0519999992, 203244.2120000003 444407.7709999997, 203244.3839999996 444407.4890000001, 203244.4000000004 444407.2400000002, 203244.3689999999 444406.9580000006, 203244.2589999996 444406.7400000002, 203244.1339999996 444406.5830000006, 203243.7429999998 444406.2709999997, 203243.5250000004 444405.9580000006, 203245.9620000003 444399.5209999997, 203188.2889999999 444377.7080000006, 203175.3210000005 444412.2719999999, 203233.0250000004 444433.9900000002, 203238.3530000001 444435.9580000006))"
190,2002205178734447810300000000,,,6,1,1168010600109550000,166.98,978.95,283.6,20.23,21,04000,58.8787,295.1586,5662,20021125,20170212,0,0,B00100000000WAYP8,,,,1168010600109550000028193,1602,11680,"POLYGON ((205179.6409999998 444788.6799999997, 205180.4529999997 444786.9930000007, 205182.7810000004 444787.7740000002, 205187.108 444777.3670000006, 205176.4989999998 444772.6799999997, 205173.5930000003 444779.7430000007, 205172.0140000004 444779.0240000002, 205170.3109999998 444783.0549999997, 205171.0300000003 444785.0240000002, 205179.6409999998 444788.6799999997))"
191,2001202972764443084300000000,,,4,1,1168010100106440005,59.2,278.58,99.2,12.35,31,04000,59.68,208.88,22240,20011231,20181025,0,0,B00100000000SLZZQ,,,,1168010100106440005023536,1739,11680,"POLYGON ((202977.1140000001 444304.2109999992, 202971.6610000003 444302.0859999992, 202967.7079999996 444312.0240000002, 202974.4890000001 444314.3990000002, 202976.9110000003 444308.3359999992, 202975.8490000004 444307.9299999997, 202977.1140000001 444304.2109999992))"
192,1993204674814449076500000000,위워크타워(WeWork Tower),,19,6,1168010500101430040,650.87,15073.86,1012.2,79.65,42,14000,64.3,1025.13,3877,19931220,20200313,0,0,B00100000000ST94C,,,,1168010500101430040016984,1834,11680,"POLYGON ((204689.3720000004 444896.0940000005, 204671.7620000001 444889.2520000003, 204670.5120000001 444889.5960000008, 204659.5130000003 444919.0639999993, 204678.7949999999 444926.3460000008, 204681.7170000002 444918.6270000003, 204689.8880000003 444897.2819999997, 204689.3720000004 444896.0940000005))"
193,0000202319424441685000000000,,,0,0,1168010100108580000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,1844,11680,"POLYGON ((202320.9809999997 444167.4399999995, 202318.966 444166.7520000003, 202317.841 444169.4399999995, 202319.8880000003 444170.3149999995, 202320.9809999997 444167.4399999995))"
194,1995202707294442739900000000,,,3,1,1168010100106360024,189.6,659.5,356.5,10.4,21,01000,53.18,139.02,23008,19951125,20170125,0,0,B00100000000SQZ95,,,,1168010100106360024026188,1773,11680,"POLYGON ((202717.1579999998 444271.0590000004, 202701.9239999996 444265.5280000009, 202697.4239999996 444276.8090000004, 202712.5650000004 444282.5590000004, 202717.1579999998 444271.0590000004))"
195,1997203994194447637300000000,,,6,1,1168010100107040048,239.03,1482.26,406.7,21.2,21,03000,58.77,293.04,22662,19971205,20170208,0,0,B00100000000SKLJU,,,,1168010100107040048022263,1964,11680,"POLYGON ((203998.0369999995 444754.7300000004, 203996.6449999996 444752.5109999999, 203993.4110000003 444754.7300000004, 203983.551 444761.4179999996, 203992.2549999999 444774.7929999996, 204003.5369999995 444767.8859999999, 204001.4589999998 444764.2919999994, 204003.3650000002 444763.1980000008, 203998.0369999995 444754.7300000004))"
196,1988203462134445522000000000,,,5,2,1168010100106770003,195.3,1310.61,366.8,0.0,21,15000,53.24,266.22,24192,19880930,20170127,0,0,B00100000000SKWCY,,,,1168010100106770003022958,1984,11680,"POLYGON ((203467.1849999996 444547.1740000006, 203457.3729999997 444543.1429999992, 203452.3260000004 444555.2060000002, 203466.9970000004 444561.2990000006, 203467.1689999998 444560.8300000001, 203471.8569999998 444549.1119999997, 203467.1849999996 444547.1740000006))"
197,2002204199694445631300000000,,,10,2,1168010100107080022,188.3,1958.38,314.0,34.3,21,04000,59.97,487.45,11796,20021122,20210427,0,0,B00100000000SOD07,,,,1168010100107080022022930,1906,11680,"POLYGON ((204208.7850000001 444559.0999999996, 204195.4570000004 444554.0380000006, 204190.5190000003 444567.0690000001, 204204.0350000001 444572.2569999993, 204208.7850000001 444559.0999999996))"
198,0000202800394442066100000000,,,0,0,1168010100106480017,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,B0010000000BOB794,,,,,1864,11680,"POLYGON ((202803.2829999998 444206.3379999995, 202798.3770000003 444204.4010000005, 202797.5489999996 444206.9010000005, 202802.3609999996 444208.8379999995, 202803.2829999998 444206.3379999995))"
199,2002203986574447980900000000,우성빌리지,,4,1,1168010100106970041,164.32,617.0,281.9,11.7,21,02000,58.29,182.25,17094,20020617,20200425,0,0,B00100000000SNC49,,,,1168010100106970041022159,1908,11680,"POLYGON ((203996.443 444799.8560000006, 203989.0520000001 444788.2929999996, 203976.9900000002 444796.0429999996, 203983.6459999997 444807.9800000004, 203996.443 444799.8560000006))"
200,0000205051254448806300000000,,,0,0,1168010600109420007,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,1919,11680,"POLYGON ((205050.5310000004 444876.4010000005, 205046.9529999997 444874.932, 205046.875 444875.7449999992, 205047.4220000003 444876.307, 205047.8439999996 444876.807, 205048.3119999999 444877.2760000005, 205048.8439999996 444878.0260000005, 205049.4060000004 444878.9010000005, 205049.7340000002 444879.7449999992, 205050.0939999996 444880.8389999997, 205050.3439999996 444882.1199999992, 205050.4840000002 444883.4010000005, 205050.5149999997 444884.4010000005, 205050.5310000004 444885.057, 205049.7970000003 444888.7449999992, 205050.5 444889.057, 205050.7340000002 444888.4949999992, 205051.7340000002 444886.2760000005, 205051.9529999997 444885.7129999995, 205054.0939999996 444880.432, 205054.3119999999 444879.5879999995, 205054.4060000004 444878.932, 205054.4529999997 444878.3389999997, 205054.5310000004 444878.0260000005, 205050.5310000004 444876.4010000005))"
201,2002204777344447879400000000,더원빌딩,,10,2,1168010600108910059,165.88,1825.29,282.3,29.65,21,14000,58.76,551.94,20599,20021209,20170127,0,0,B00100000000SSXTP,,,,1168010600108910059028223,2050,11680,"POLYGON ((204785.5269999998 444783.4360000007, 204774.7300000004 444778.9049999993, 204769.1050000004 444792.3430000003, 204780.0120000001 444797.0299999993, 204785.5269999998 444783.4360000007))"
202,0000205040874451018100000000,,,0,0,1168010500101580005,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110207,,,,,,,,2067,11680,"POLYGON ((205043.2070000004 445101.2149999999, 205041.2070000004 445100.466, 205041.1289999997 445100.8090000004, 205039.1449999996 445100.2149999999, 205038.3940000003 445102.2469999995, 205042.4879999999 445103.5590000004, 205043.2070000004 445101.2149999999))"
